episode,reward,avg_reward,step_count,reached_target,distance_to_target
2264,1.7675469864366065,2.1496941641363807,97,True,0.10004718
2265,1.3845231694849134,1.913768174518042,130,True,0.040349968
2266,1.8910022517616671,1.7625652882458582,101,True,0.09162735
2267,3.6704265420049,1.7491809955856479,41,True,0.19897723
2268,1.389771021671453,1.6161283860134135,104,True,0.09759802
2269,-8.13337868892735,0.6302051737031944,250,True,1.0879798
2270,2.860703806628453,1.1207612920056729,96,True,0.0743289
2271,2.455021203880821,1.1522214061468072,101,True,0.097476594
2272,2.021648073431784,1.1887445604673523,94,True,0.1892187
2273,1.2873569090288033,1.0594621275402054,175,True,0.16392171
2274,2.782590647866775,1.160966493683222,94,True,0.09678729
2275,1.5561293947902144,1.178127116213752,100,True,0.095742
2276,2.8596226701218814,1.2749891580497736,83,True,0.06454563
2277,2.5374094471295345,1.1616874485622368,72,True,0.09793294
2278,2.4792266930660176,1.2706330157016932,76,True,0.100199774
2279,-8.206726511079465,1.263298233486482,250,True,1.1526191
2280,3.209359539912339,1.2981638068148704,58,True,0.15223862
2281,1.5703815132889674,1.2096998377556853,88,True,0.09761994
2282,-28.625387961552942,-1.8550037657427876,250,True,2.6416621
2283,1.5333203240003925,-1.8304074242456287,114,True,0.099216305
2284,2.4304097025807327,-1.8656255187742325,57,True,0.097189054
2285,-10.808894893151422,-3.1021279475683965,250,True,0.47214827
2286,3.6334282183129214,-3.0247473927492927,53,True,0.07420052
2287,-1.8358045827677516,-3.462068795739021,135,True,0.09980062
2288,0.6110685053023021,-3.648884614515392,154,True,0.07507623
2289,3.598533566226837,-2.4683586067847623,38,True,0.06108963
2290,3.0080345594084674,-2.4884911048351492,77,True,0.030534914
2291,3.6298267956297954,-2.2825465766010664,65,True,0.17355569
2292,3.362355467179037,0.9162277662721314,69,True,0.1030622
2293,1.2430217840451492,0.8871979122766069,153,True,0.19654775
2294,2.684552826055477,0.9126122246240813,73,True,0.096570894
2295,1.5299234141810085,2.146494055357324,149,True,0.1060113
2296,2.6984834581134383,2.0529995793373765,64,True,0.10000552
2297,1.5983504508954889,2.3964150827036996,130,True,0.08527604
2298,0.7525747320038095,2.4105657053738505,146,True,0.09637155
2299,2.5631201195056397,2.307024360701731,68,True,0.09366465
2300,3.1643746362088625,2.322658368381771,84,True,0.057796545
2301,2.698328872950195,2.229508576113811,79,True,0.09703619
2302,-6.55217062399562,1.2380559669963451,250,True,1.0137213
2303,1.5397900560312265,1.2677327941949526,102,True,0.13434719
2304,2.501333907747158,1.2494109023641207,87,True,0.09522011
2305,3.143901331180476,1.4108086940640676,50,True,0.08722225
2306,-6.59999039729391,0.48096130852333285,250,True,1.6763344
2307,2.4646984228602,0.5675961057198038,100,True,0.09642204
2308,2.0279179765710613,0.6951304301765291,98,True,0.010011422
2309,1.1408541877030838,0.5529038369962735,114,True,0.09567873
2310,3.0934947661959735,0.5458158499949844,73,True,0.10556289
2311,2.166109679206753,0.4925939306206404,58,True,0.06963742
2312,0.6486786657549921,1.2126788595957014,123,True,0.10426215
2313,2.5018107039784745,1.3088809243904262,101,True,0.1273756
2314,-6.434680436645223,0.4152794899511882,250,True,0.22169034
2315,-6.015913975183152,-0.5007020406851747,250,True,2.4301727
2316,2.8421196899427534,0.4435089680384916,90,True,0.0924875
2317,0.7444472468732449,0.271483850439796,221,True,0.19058564
2318,0.8040374113099734,0.1490957939136873,119,True,0.16287224
2319,0.7452327090945349,0.10953364605283233,146,True,0.057321504
2320,1.988758664995637,-0.0009399640672012044,105,True,0.16195475
2321,0.5601797001656127,-0.16153296197131523,120,True,0.10290731
2322,1.5755018275786143,-0.06885064578895309,121,True,0.09855588
2323,3.302557811257424,0.011224064938941857,41,True,0.09022513
2324,1.7252592280453483,0.8272180314079989,61,True,0.09754146
2325,2.7388536755311397,1.7026947964794286,109,True,0.08758813
2326,-20.166865132710452,-0.5982036857858922,250,True,2.522654
2327,-4.019142696804486,-1.0745626801536652,250,True,0.8548399
2328,3.030263486379535,-0.8519400726467093,96,True,0.069409445
2329,3.534745136746054,-0.5729888298815572,62,True,0.10110352
2330,3.0635314075457694,-0.4655115556265441,63,True,0.061643273
2331,3.2537748798430375,-0.1961520376588016,62,True,0.09880658
2332,2.207188398094163,-0.13298338060724677,86,True,0.09864639
2333,2.173778775974848,-0.24586128413550443,94,True,0.0771011
2334,-10.223562442952563,-1.4407434512352955,250,True,3.3848677
2335,2.6058949394666784,-1.4540393248417418,84,True,0.073668785
2336,3.377062949220229,0.9003534833513264,78,True,0.06266499
2337,1.6565406155759121,1.4679218145893662,88,True,0.09651207
2338,1.962141023752605,1.3611095683266732,83,True,0.09624296
2339,0.5771502335038665,1.0653500780024543,117,True,0.12642197
2340,1.550643727024159,0.9140613099502936,96,True,0.15982927
2341,2.3947195686007805,0.828155778826068,79,True,0.095463425
2342,-8.66240013703516,-0.2588030746868645,250,True,0.6042903
2343,2.1416557180880997,-0.2620153804755393,57,True,0.069779806
2344,1.6580440138778418,0.9261452652075013,109,True,0.11712063
2345,0.11119033145182028,0.6766748044060154,110,True,0.09620349
2346,2.596977501509497,0.5986662596349422,182,True,0.100196995
2347,-13.906791802511306,-0.9576669821737795,250,True,0.21021779
2348,-13.748295644023969,-2.528710648951437,250,True,3.3741045
2349,2.56419018811009,-2.330006653490815,99,True,0.098898076
2350,0.9540361323955207,-2.389667412953679,113,True,0.18459068
2351,3.099006395397682,-2.3192387302739883,68,True,0.09228313
2352,-4.675772197052409,-1.920575936275713,250,True,0.547748
2353,2.394757619643701,-1.895265746120153,97,True,0.097898856
2354,2.8862929704017364,-1.772440850467764,99,True,0.09866748
2355,-8.802187908161418,-2.6637786744290874,250,True,3.8854012
2356,1.029362954699973,-2.8205401291100403,97,True,0.058237582
2357,0.09219869122438926,-1.4206410797364704,101,True,0.08134048
2358,-10.759315040117917,-1.1217430193458653,250,True,4.4335055
2359,3.0280585488407996,-1.075356183272794,89,True,0.067778155
2360,2.1282016487867628,-0.9579396316336701,151,True,0.17061704
2361,-2.0665811894150363,-1.4744983901149418,147,True,0.098602355
2362,-2.5824769536223506,-1.265168865771936,173,True,0.09029989
2363,2.2211374376358464,-1.2825308839727214,59,True,0.080750994
2364,-0.6000262568077996,-1.6311628066936756,126,True,0.08908311
2365,3.1474466640088554,-0.4361993494766477,80,True,0.064316034
2366,1.7491720241106943,-0.36421844253557556,74,True,0.09667538
2367,3.396371943889135,-0.033801117269100976,68,True,0.09737868
2368,2.1417155363432996,1.2563019403770208,99,True,0.1005311
2369,1.2010294303596964,1.0735990285289103,72,True,0.09069331
2370,-13.046817662947047,-0.44390290264447074,250,True,1.6530137
2371,-2.4418271452427214,-0.48142749822723907,185,True,0.08449813
2372,-4.843265720480234,-0.7075063749130276,250,True,2.7461512
2373,3.5986997594144565,-0.5697501427351664,52,True,0.0058315727
2374,3.202542100768262,-0.18949330697756026,75,True,0.09784819
2375,0.9933347260092801,-0.4049045007775177,85,True,0.08965639
2376,2.698227375494345,-0.30999896563915275,72,True,0.099580094
2377,3.9167457335280194,-0.2579615866752644,29,True,0.09289146
2378,2.8903930808697735,-0.18309383222261663,101,True,0.08320433
2379,3.7111665378660232,0.06791987852801569,39,True,0.08365337
2380,2.881172455363995,1.6607188903591201,81,True,0.09488724
2381,2.326088816037034,2.1375104864870957,68,True,0.089860015
2382,2.21915973527532,2.8437530320626507,72,True,0.09667616
2383,1.8627714910733288,2.670160205228538,166,True,0.040956438
2384,2.0435233208198085,2.5542583272336925,126,True,0.0953002
2385,3.63303633792062,2.8182284884248268,55,True,0.081586264
2386,3.7106597142271123,2.9194717222981033,40,True,0.04325184
2387,-3.5483977093235217,2.1729573780129496,182,True,0.13189164
2388,-11.941338903281842,0.6897841795977883,250,True,5.2838283
2389,2.4780661830419297,0.5664741441153784,92,True,0.08645557
2390,2.2192279793607876,0.5002796965150578,98,True,0.09949964
2391,1.302508926050627,0.3979217075164171,114,True,0.060860988
2392,2.320792759089321,0.4080850098978173,82,True,0.097211845
2393,2.552829113944194,0.4770907721849037,75,True,0.096519284
2394,2.6844549648704534,0.5411839365899682,69,True,0.0997551
2395,2.6488847495502044,0.44276877775292667,91,True,0.09420685
2396,3.2995684995196055,0.401659656282176,58,True,0.09732421
2397,1.220044173375409,0.8785038445520692,113,True,0.09908386
2398,2.841229374108703,2.3567606722911236,70,True,0.09867073
2399,3.3295053379965784,2.441904587786589,75,True,0.059075594
2400,0.8046762118289537,2.300449411033405,86,True,0.038936906
2401,3.2429807038972056,2.494496588818063,48,True,0.080819726
2402,-15.61806988610342,0.7006103242987887,250,True,7.0696383
2403,2.7726592671308925,0.7225933396174584,54,True,0.094922945
2404,2.681576701057019,0.7223055132361151,76,True,0.09750748
2405,0.7106318520389963,0.5284802234849942,208,True,0.11318116
2406,2.5476444427516944,0.4532878178082032,83,True,0.09663335
2407,-26.767717361664815,-2.345488335695819,250,True,2.2508228
2408,2.314181442955989,-2.3981931288110903,81,True,0.09435585
2409,2.4229805359860395,-2.4888456090121447,85,True,0.08298034
2410,3.4631781555498966,-2.2229954146400503,48,True,0.021418583
2411,3.6372773067336186,-2.1835657543564087,60,True,0.08433118
2412,2.6568249402259965,-0.35607627172346723,83,True,0.028757645
2413,-28.912060491357416,-3.524548247572298,250,True,5.5563803
2414,3.5561926636864967,-3.437086651309351,39,True,0.045969173
2415,3.4117495588531312,-3.1669748806279374,64,True,0.09504686
2416,-7.743636383094943,-4.196102963212601,249,True,0.041057568
2417,-24.00698438152852,-3.920029665198972,250,True,3.641994
2418,-19.49189557679159,-6.1006373671737295,250,True,4.8932505
2419,2.7251453459350934,-6.070420886178825,61,True,0.09474212
2420,2.506447741062681,-6.166093927627546,76,True,0.09005283
2421,-13.510993499880023,-7.880921008288908,250,True,3.6907976
2422,3.263997345399152,-7.820203767771595,56,True,0.12761594
2423,2.979185301457938,-4.631079188490058,93,True,0.050397724
2424,-17.339111076265326,-6.720609562485239,250,True,6.026293
2425,-13.01956481990767,-8.363741000361319,250,True,6.0406804
2426,2.4478636155397027,-7.344591000497855,73,True,0.099848166
2427,1.52737782355428,-4.791154779989577,93,True,0.0958245
2428,3.4802132017950416,-2.493943902130913,64,True,0.09392625
2429,2.400797242513368,-2.526378712473085,50,True,0.060233902
2430,2.7762344835791355,-2.49940003822144,99,True,0.014685993
2431,1.0175045136003056,-1.0465502368734074,146,True,0.12828726
2432,-25.956082737968615,-3.968558245210184,250,False,6.2515216
2433,2.6297493575807867,-4.003501839597899,68,True,0.103996634
2434,-10.998319753122303,-3.3694227072835963,250,True,1.7164171
2435,2.4596476796157454,-1.8215014573312551,107,True,0.07438243
2436,-0.13481493899660643,-2.0797693127848857,205,True,0.08691203
2437,-7.620693360812285,-2.994576431221543,163,True,0.09822829
2438,2.3340816277901126,-3.1091895886220358,78,True,0.13576521
2439,2.5495849603326506,-3.094310816840107,75,True,0.068412125
2440,1.9956460088455574,-3.172369664313465,164,True,0.04144353
2441,2.5376533563824784,-3.020354780035248,92,True,0.10305279
2442,-7.005242426688952,-1.1252707489072815,250,True,1.9744685
2443,0.12416066983711424,-1.375829617681649,130,True,0.13689625
2444,-18.702621574722727,-2.1462597998416912,250,True,7.030029
2445,3.614743194464532,-2.0307502483568127,80,True,0.13162264
2446,-4.394506331851075,-2.4567193876422597,250,True,5.181617
2447,3.476857709428436,-1.346964280618187,77,True,0.15490161
2448,-3.6255353177031373,-1.9429259751675123,231,True,0.1470436
2449,-21.915673413009966,-4.389451812501774,250,False,3.6437645
2450,-35.695651148191914,-8.15858152820552,250,False,9.256375
2451,-4.144452046909752,-8.826792068534743,250,False,0.53921765
2452,-26.293091984753026,-10.755577024341154,250,True,6.538785
2453,-82.00340925875875,-18.96833401720074,250,True,12.406919
2454,-51.653097478020406,-22.26338160753051,250,True,10.115149
2455,-1.6649190457473437,-22.791347831551697,250,True,0.38945845
2456,-79.0047706633802,-30.25237426470461,250,False,7.0220003
2457,-29.019413785504586,-33.50200141419791,250,False,1.7033527
2458,-2.528671046957939,-33.392314987123385,250,False,0.32556456
2459,-3.8316255577718636,-31.583910201599576,250,False,0.367707
2460,-334.35921258825215,-61.45026634560561,250,False,48.68448
2461,-48.82754942900166,-65.9185760838148,250,True,2.5894086
2462,-24.622203352078188,-65.75148722054732,250,False,1.8947161
2463,-1.9008932739284345,-57.741235622064266,250,False,0.27250296
2464,-7.509227661933576,-53.326848640455594,250,True,0.77962995
2465,-390.4552377540024,-92.2058805112811,250,False,96.23305
2466,-29.935587970442366,-87.29896224198731,250,True,5.741503
2467,-73.68177839080974,-91.76519870251784,250,True,9.474213
2468,-44.66846551641493,-95.97917814946354,250,False,3.5328043
2469,-60.713390773126235,-101.66735467099896,250,False,11.709655
2470,-81.14080199466665,-76.34551361164041,250,False,4.8660684
2471,-10.770881196370008,-72.53984678837726,250,True,3.1766796
2472,-26.65206330037082,-72.74283278320652,250,False,1.7631723
2473,-12.96852399798132,-73.8495958556118,250,False,4.37532
2474,-4.726366193588144,-73.57130970877725,250,False,1.3239723
2475,-82.340474639989,-42.75983339737592,250,True,2.77347
2476,-14.630345128772461,-41.22930911320892,250,False,1.4481107
2477,-149.7564431505656,-48.83677558918451,250,True,41.92239
2478,-23.825546865006906,-46.752483724043714,250,False,6.257749
2479,-22.414759614805316,-42.92262060821162,250,False,1.9346842
2480,-56.22971966887539,-40.43151237563249,250,False,1.0681574
2481,-25.389173814025,-41.893341637398,250,False,2.8676686
2482,-425.03203719912193,-81.73133902727311,250,False,185.72961
2483,-34.56002496523618,-83.89048912399859,250,True,3.1973133
2484,3.229845872629352,-83.09486791737683,89,True,0.08094514
2485,-46.92064500064054,-79.552884953442,250,True,3.4290411
2486,-15.577642733408622,-79.64761471390561,250,False,1.148089
2487,-105.33517098811059,-75.20548749766012,250,True,9.76139
2488,-36.256991758460245,-76.44863198700544,250,False,0.31936237
2489,-10.821617014895637,-75.28931772701449,250,False,1.5325474
2490,-2.821059001037606,-69.9484516602307,250,False,0.51855105
2491,-242.78526450754728,-91.68806072958293,250,False,54.43343
2492,-14.950237863984567,-50.67988079606919,250,False,1.8233836
2493,-13.378627660588702,-48.56174106560444,250,False,2.0811505
2494,-209.04597769814808,-69.78932342268219,250,True,55.687096
2495,-30.821102832413406,-68.17936920585947,250,False,2.552313
2496,-437.02356598503627,-110.32396153102222,250,False,299.0755
2497,-46.16917733922443,-104.40736216613361,250,False,5.018002
2498,-89.30321689244043,-109.71198467953164,250,False,28.774473
2499,-111.11312168416163,-119.74113514645823,250,False,24.604233
2500,-33.71376897106093,-122.83040614346055,250,False,2.326288
2501,-89.24601504443336,-107.47648119714918,250,False,2.0978215
2502,-50.33547206144889,-111.01500461689561,250,False,10.48735
2503,-8.879888873422745,-110.56513073817901,250,False,2.1293063
2504,-51.20884684246947,-94.78141765261115,250,False,2.9545891
2505,-430.2284441033215,-134.72215177970196,250,False,233.04245
2506,-67.35119275947952,-97.75491445714628,250,False,7.1826134
2507,-49.67796639938591,-98.10579336316246,250,False,4.0177255
2508,1.7041693826129194,-89.00505473565711,250,True,0.173459
2509,-244.3764328737962,-102.33138585462056,250,False,50.27745
2510,-72.31622375756727,-106.1916313332712,250,False,5.674569
2511,0.35721046055551064,-97.23130878277232,168,True,0.03137569
2512,-40.10746736775551,-96.20850831340297,250,False,1.9201252
2513,-540.0055302905373,-149.32107245511443,250,False,301.30008
2514,-198.4540670779429,-164.04559447866177,250,False,30.311691
2515,-431.4814905084146,-164.17089911917105,250,False,233.26164
2516,-10.863248771157881,-158.52210472033894,179,True,0.058967944
2517,3.684282282769676,-153.18587985212338,49,True,0.14998263
2518,-16.898002166576706,-155.04609700704233,250,True,3.347873
2519,2.898552270511795,-130.31859849261156,62,True,0.09762321
2520,2.6346364069225157,-122.82351247616255,62,True,0.07916956
2521,2.720202177483601,-122.58721330446974,175,True,0.096611656
2522,2.936769041340055,-118.28278966356018,48,True,0.044144154
2523,2.395006038186315,-64.0427360306878,77,True,0.09702313
2524,2.047647288590232,-43.992564594034505,86,True,0.09870591
2525,2.6890615246213554,-0.5755093907309041,66,True,0.06703703
2526,3.9116990734036525,0.9019853937252492,29,True,0.05704395
2527,3.2423364696190653,0.8577908124101882,64,True,0.08927342
2528,3.572265102097719,2.904817539277631,64,True,0.05364448
2529,2.5045822326990748,2.8654205354963587,81,True,0.046135794
2530,2.8506012060166213,2.8870170154057693,70,True,0.050629098
2531,2.8395752023768526,2.898954317895094,78,True,0.09696414
2532,3.3400999943137704,2.9392874131924662,71,True,0.09899865
2533,2.2976825293983696,2.9295550623136712,81,True,0.09673106
2534,1.9826189776920413,2.9230522312238523,63,True,0.06511133
2535,3.5357495103397203,3.0077210297956887,50,True,0.054451197
2536,-9.197110779871931,1.6968400444681304,250,False,0.2982958
2537,2.7108651547985505,1.643692912986079,74,True,0.097136825
2538,2.92272535794259,1.578738938570566,59,True,0.08767353
2539,2.79894261381955,1.6081749766826134,60,True,0.09522605
2540,-18.006837534869714,-0.47756889740602004,158,True,0.034478597
2541,3.0025085923810897,-0.4612755584055962,130,True,0.057925683
2542,1.742507124395089,-0.6210348453974645,92,True,0.09651889
2543,2.6519854181871603,-0.5856045565185851,123,True,0.060228705
2544,2.251092426962007,-0.5587572115915889,177,True,0.052220963
2545,3.7432909142990636,-0.5380030711956543,36,True,0.064702064
2546,3.1279017325978797,0.6944981800513267,76,True,0.099172555
2547,2.2393297201797195,0.6473446365894435,182,True,0.10035493
2548,2.23328682054628,0.5784007828498124,204,True,0.084826715
2549,1.633025254427627,0.46180904691062014,202,True,0.12047089
2550,-2.948965692266649,1.9675962311709263,250,False,0.3128326
2551,3.143204888893868,1.9816658608222046,88,True,0.073490575
2552,2.0972743722149394,2.01714258560419,82,True,0.098026246
2553,3.0781417800728392,2.0597582217927575,78,True,0.095087886
2554,2.9015299098072105,2.124801970077278,82,True,0.10116502
2555,2.762515374434661,2.026724416090837,55,True,0.15988559
2556,0.40444995824281776,1.7543792386553314,237,True,0.07494833
2557,1.7260178845333263,1.703048055090692,106,True,0.09658617
2558,2.9200627841754137,1.7717256514536053,79,True,0.12309412
2559,3.5915766463256045,1.967580790643403,56,True,0.057212662
2560,2.2483058467137558,2.487307944541443,84,True,0.09879554
2561,-11.476291992590248,1.025358256393032,250,False,2.2208574
2562,3.77420608241288,1.1930514274128259,49,True,0.09670788
2563,3.123478560918821,1.1975851054974243,51,True,0.085910775
2564,-43.58464268929619,-3.4510321544129154,218,True,0.09865115
2565,1.916554094243349,-3.5356282824320466,78,True,0.09716821
2566,2.53770226939333,-3.3223030513169953,64,True,0.09737594
2567,3.3372308568069506,-3.161181754089633,101,True,0.062447324
2568,2.2518558411709906,-3.2280024483900744,121,True,0.0557678
2569,3.3169361172787757,-3.2554665012947575,64,True,0.092567906
2570,2.9090561301485853,-3.189391472951275,69,True,0.09809692
2571,1.1809706805042783,-1.9236652056418226,121,True,0.13094538
2572,2.5635369944645907,-2.0447321144366515,76,True,0.16565432
2573,3.01707714118686,-2.0553722564098473,85,True,0.0800514
2574,2.8941204223876653,2.5925040547585376,67,True,0.03525978
2575,3.0159593989075,2.702444585224953,69,True,0.11912648
2576,1.6638321592456393,2.6150575742101836,93,True,0.100855745
2577,-0.3785366233176052,2.243480826197728,250,True,0.2043556
2578,1.758605921828781,2.1941558342635075,105,True,0.11872492
2579,3.328608390675185,2.195323061603148,73,True,0.0971462
2580,-0.8857141346621685,1.8158460351220724,178,True,0.11640981
2581,0.5767258940611104,1.7554215564777553,140,True,0.07039486
2582,3.589873357214987,1.8580551927527953,65,True,0.097858824
2583,3.132433886950563,1.8695908673291655,75,True,0.117573515
2584,1.941095975056827,1.7742884225960822,87,True,0.08394851
2585,2.756122322357464,1.7483047149410784,64,True,0.03352605
2586,1.7287220604441893,1.754793705060933,130,True,0.08626047
2587,3.554110235506793,2.148058390943373,55,True,0.08074458
2588,1.5488195220375516,2.1270797509642505,68,True,0.115244225
2589,2.957503929131443,2.089969304809876,77,True,0.09934945
2590,1.9556080828091231,2.374101526557005,108,True,0.11628542
2591,2.5968021330076523,2.57610915045166,89,True,0.092905365
2592,1.2490834589923983,2.3420301606294007,111,True,0.098431125
2593,3.554751206664478,2.384261892600792,54,True,0.057090145
2594,-394.76462327303744,-37.28631003220863,250,False,142.05936
2595,3.6460304718047323,-37.19731921726391,43,True,0.07970876
2596,1.5595745870032403,-37.214233964608,67,True,0.061396755
2597,2.0983565568338713,-37.359809332475294,69,True,0.053503074
2598,-1.0969100885209588,-37.62438229353115,216,True,0.13728529
2599,0.45565522127456987,-37.87456716431684,123,True,0.16773322
2600,2.3971763505911516,-37.83041033753862,58,True,0.048877813
2601,1.9796699494119627,-37.892123555898195,168,True,0.09461146
2602,3.164728312376549,-37.70055907055978,67,True,0.0894269
2603,2.2456984775248454,-37.83146434347374,76,True,0.09780989
2604,-314.66301933902895,-29.8213039500729,250,True,242.46654
2605,1.9590837259303084,-29.989998624660338,109,True,0.09436043
2606,3.664047083195132,-29.779551375041144,58,True,0.084225126
2607,-8.248250566526403,-30.81421208737717,250,True,3.2414312
2608,1.9959870344745971,-30.504922375077626,83,True,0.10033582
2609,-0.927664971881546,-30.64325439439324,171,True,0.16239023
2610,2.5548995074525727,-30.627482078707096,70,True,0.09708779
2611,-11.61680646432275,-31.98712972008056,250,True,5.282057
2612,3.2848890125592236,-31.97511365006229,66,True,0.08876148
2613,1.6778199870014296,-32.03190149911464,91,True,0.022349488
2614,2.2336163662672197,-0.34223792858502167,69,True,0.09721223
2615,0.8227617140428762,-0.45587012977376473,82,True,0.052529007
2616,1.8437788998160618,-0.637896948111672,87,True,0.09900387
2617,2.5503586373128884,0.44196397227225737,104,True,0.08227821
2618,2.9173314777797708,0.5340984166027747,61,True,0.06713805
2619,3.3916733154060528,0.9660322453315345,58,True,0.042612255
2620,3.2745455738688354,1.0379968519731606,60,True,0.059349228
2621,-7.684634409046711,1.4312140575007644,250,True,3.4641645
2622,1.6057372027892198,1.2632988765237643,89,True,0.09804476
2623,2.2161000317464166,1.317126880998263,73,True,0.09834147
2624,-1.3269440626290356,0.9610708381086374,250,True,1.1952045
2625,-5.040773635816533,0.3747173031226966,248,True,0.013145046
2626,2.739786325311045,0.4643180456721948,64,True,0.09912853
2627,-25.59815414127866,-2.35053323218696,250,True,11.361293
2628,-324.7664201749583,-35.11890839746077,250,False,126.70367
2629,0.9346376724692663,-35.36461196175445,78,True,0.09994695
2630,1.9855575988265657,-35.49351075925867,87,True,0.09858679
2631,-139.5542844039174,-48.68047575874574,250,True,65.15884
2632,-0.23204568352381466,-48.864254047377045,112,True,0.16128527
2633,2.299917616830571,-48.85587228886863,86,True,0.09902363
2634,-0.10653647782564318,-48.73383153038829,166,True,0.10919118
2635,1.9269648678353848,-48.037057680023096,96,True,0.09937013
2636,-299.8460503100462,-78.29564134355883,250,True,127.20204
2637,-318.07465958488655,-107.54329188791962,250,True,152.28139
2638,2.2303977009541534,-74.84361010032835,95,True,0.09957241
2639,2.5050377576239016,-74.68657009181291,68,True,0.09676456
2640,3.4786692530237584,-74.53725892639319,50,True,0.051735405
2641,1.0747679929788896,-60.47435368670356,88,True,0.09465886
2642,1.6876631312360117,-60.28238280522756,64,True,0.131252
2643,2.6902682189532943,-60.2433477450153,66,True,0.061839893
2644,2.751604931292175,-59.957533604103524,88,True,0.0960716
2645,2.453714922505609,-59.904858598636494,71,True,0.09524196
2646,-70.1819876079821,-36.93845232843009,250,True,28.116179
2647,1.1483891808959668,-5.016147451851833,67,True,0.08034737
2648,-488.23762823434686,-54.06295004538193,250,True,332.9602
2649,2.512802471677353,-54.06217357397659,88,True,0.09937115
2650,2.5530016051514335,-54.15474033876383,72,True,0.09522928
2651,2.535937347233932,-54.00862340333833,75,True,0.13810717
2652,-52.339088015027635,-59.41129851796469,250,True,9.212415
2653,-425.6499337261811,-102.24531871247812,250,False,260.35233
2654,2.3907813007164216,-102.28140107553568,87,True,0.09679821
2655,3.2935847810209102,-102.19741408968416,57,True,0.08665268
2656,2.436600217671152,-94.93555530711885,103,True,0.010461011
2657,1.928473516167378,-94.8575468735917,80,True,0.0968803
2658,-234.4659427759325,-69.48037832775026,250,False,103.44788
2659,-325.2691251595007,-102.25857109086806,250,False,150.5516
2660,1.4810486692320555,-102.36576638446,87,True,0.10034184
2661,2.9807997498661996,-102.32128014419678,84,True,0.08137827
2662,2.638233578610743,-96.82354798483294,65,True,0.09404549
2663,0.7215109367836301,-54.186403518536466,100,True,0.058868866
2664,3.0308185796516613,-54.12239979064295,73,True,0.06339308
2665,-17.638464107066728,-56.2156046794517,250,True,4.6523066
2666,-140.63207016722902,-70.52247171794173,250,True,83.70415
2667,-392.32827197842977,-109.94814626740144,250,True,196.98514
2668,3.0646033412752574,-86.19509165568067,45,True,0.06018365
2669,2.244878498976188,-53.443691289832984,60,True,0.10530873
2670,-24.13715898615323,-56.00551205537151,250,True,13.928
2671,3.0935055745590017,-55.99424147290224,81,True,0.09260875
2672,2.674759146860739,-55.99058891607723,78,True,0.101555705
2673,2.861584101314748,-55.77658159962412,83,True,0.055658847
2674,-204.29196276727038,-76.50885973431632,250,True,26.324516
2675,-102.02371012662552,-84.9473843362722,250,False,22.14591
2676,-75.9679354168642,-78.4809708612357,250,False,24.055662
2677,2.5161744369879426,-38.99652621969393,87,True,0.095981434
2678,2.417374518800522,-39.061249101941414,85,True,0.097826906
2679,-33.88275684721526,-42.67401263656057,250,False,5.5987473
2680,2.7856561356407807,-39.98173112438116,86,True,0.09472545
2681,-32.43365461666582,-43.53444714350364,223,True,0.03749096
2682,0.4594985772933973,-43.755973200460375,107,True,0.100592695
2683,3.3581501199268677,-43.70631659859917,59,True,0.09891357
2684,3.1161961447057824,-22.96550070740155,87,True,0.0453418
2685,1.2089930106224638,-12.642230393676751,92,True,0.099734895
2686,2.134024396800124,-4.83203441231032,64,True,0.017125275
2687,0.4450534548361986,-5.0391465105254944,116,True,0.09789281
2688,-53.86217530181125,-10.66710149258667,250,True,21.255657
2689,2.3521022628414325,-7.043615581581003,68,True,0.08383785
2690,2.8458030140964685,-7.037600893735433,87,True,0.11564164
2691,-3.5134268249238305,-4.145578114561235,173,True,0.09762404
2692,-6.940571896595967,-4.885585161950171,170,True,0.097842224
2693,-316.6259483365104,-36.883995007593896,250,False,176.20467
2694,3.2507686101782465,-36.870537761046656,40,True,0.09626497
2695,-2.8987074502137022,-37.28130780713027,180,True,0.12753248
2696,2.5527332866074683,-37.239436918149536,82,True,0.09910551
2697,2.769682048965396,-37.00697405873662,77,True,0.09933684
2698,2.0829752643892934,-31.41245900211656,72,True,0.11007519
2699,-6.799170277813921,-32.327586256182094,250,True,0.14779124
2700,-291.7126054920244,-61.78342710679418,250,True,132.40987
2701,3.078155656379528,-61.12426885866385,201,True,0.17735475
2702,0.8827162575818855,-60.34194004324606,122,True,0.1193575
2703,-9.213353062609924,-29.600680515856016,250,False,0.28360918
2704,2.963557862259967,-29.62940159064784,92,True,0.13126759
2705,-86.29529168622109,-37.96906001424858,250,False,10.55268
2706,-26.022182595239325,-40.826551602433256,250,False,3.1415129
2707,-44.26769447253329,-45.530289254583124,250,False,2.6769984
2708,-93.16897355093536,-55.055484136115595,250,True,29.26652
2709,-209.02039750472738,-75.27760685880693,250,False,27.721779
2710,-338.89036204145566,-79.99538251375006,250,True,175.90633
2711,-85.3186098852148,-88.8350590679095,250,False,6.0294876
2712,-9.375981368005936,-89.86092883046828,250,False,0.31323624
2713,0.9798649641155326,-88.84160702779573,250,True,0.1898453
2714,-359.09144444811545,-125.04710725883328,250,True,171.10803
2715,-416.2648629093549,-158.04406438114665,250,False,125.75433
2716,-98.29305071883984,-165.2711511935067,250,False,8.01409
2717,-239.53704988552954,-184.7980867348063,250,False,77.71606
